No.	Transcript ID	index	score	start	end	length
19589	L1FLnI_5q14.2a::chr5:82123803-82134308(-)	noncoding	-0.2832757345638631	5769	6335	10505
19590	L1FLnI_5q14.2b::chr5:82131752-82142178(-)	noncoding	-0.2647428516971273	7876	8916	10426
19591	L1FLnI_5q14.2c::chr5:82428902-82438923(-)	coding	0.6945346887762756	4386	4997	10021
19592	L1FLnI_5q14.2d::chr5:82558992-82569885(+)	noncoding	-0.3308494814931633	6143	6568	10893
19593	L1FLnI_5q14.2e::chr5:82601459-82610707(+)	noncoding	-0.31841094182257035	4965	5267	9248
19594	L1FLnI_5q14.2f::chr5:82866362-82876288(-)	coding	0.6618900801325807	5942	6265	9926
19595	L1FLnI_5q14.2g::chr5:82866382-82876288(-)	coding	0.6618900801325807	5922	6245	9906
19596	L1FLnI_5q14.2h::chr5:82928945-82938960(+)	coding	0.6825185071672706	5886	6179	10015
19597	L1FLnI_5q14.2i::chr5:82940573-82949920(+)	noncoding	-0.31460153431742777	4520	4882	9347
19598	L1FLnI_5q14.2j::chr5:83127475-83137276(-)	coding	0.6779173141667354	2971	3702	9801
19599	L1FLnI_5q14.2k::chr5:83127484-83137276(-)	coding	0.6779173141667354	2971	3702	9792
19600	L1ORF2_5q14.2::chr5:83313335-83321384(+)	coding	0.7525662366418064	3740	6256	8049
19601	L1FLnI_5q14.2l::chr5:83405570-83414423(+)	noncoding	-0.3373995116836389	6518	6667	8853
19602	L1FLnI_5q14.2m::chr5:83457301-83467317(-)	coding	0.6893997839961705	6205	7293	10016
19603	L1FLnI_5q14.3a::chr5:83749778-83760129(+)	noncoding	-0.3128941871715869	5641	6054	10351
19604	L1FLnI_5q14.3b::chr5:83793113-83803142(-)	coding	0.7007401539536262	6841	8754	10029
19605	L1FLnI_5q14.3c::chr5:84046839-84056979(+)	coding	0.6848030703951431	6715	8130	10140
19606	L1FLnI_5q14.3d::chr5:84890222-84899797(-)	coding	0.6610658423425835	4677	5189	9575
19607	L1FLnI_5q14.3e::chr5:85427972-85438088(+)	noncoding	-0.31225043803685326	6363	6611	10116
19608	L1FLnI_5q14.3f::chr5:85454311-85463936(-)	noncoding	-0.31605857459428	4746	5153	9625
19609	L1FLnI_5q14.3g::chr5:85508387-85517389(-)	noncoding	-0.3370164037650377	4653	4883	9002
19610	L1FLnI_5q14.3h::chr5:85551480-85562854(+)	noncoding	-0.3363114426141598	8959	9261	11374
19611	L1FLnI_5q14.3i::chr5:85553484-85562854(+)	noncoding	-0.3363114426141598	8959	9261	9370
19612	L1FLnI_5q14.3j::chr5:85581743-85592196(-)	coding	0.6545993410877426	5831	6526	10453
19613	L1FLnI_5q14.3k::chr5:85634953-85645010(+)	coding	0.7445484850483939	6192	8285	10057
19614	L1FLnI_5q14.3l::chr5:85657095-85667141(-)	coding	0.7033180390924851	4404	5024	10046
19615	L1FLnI_5q14.3m::chr5:85717671-85727960(+)	noncoding	-0.3279562909943634	6141	6437	10289
19616	L1FLnI_5q14.3n::chr5:85916463-85925159(+)	noncoding	-0.29247591790742733	3716	4189	8696
19617	L1FLnI_5q14.3o::chr5:86077018-86086055(-)	coding	0.580492882485169	6069	6656	9037
19618	L1FLnI_5q14.3p::chr5:86265311-86274639(-)	coding	0.7279313059950996	6665	8149	9328
19619	L1ORF2_5q14.3::chr5:86509690-86517734(+)	coding	0.7503705761466553	3735	6311	8044
19620	L1FLnI_5q14.3q::chr5:86725335-86735462(-)	noncoding	-0.33669760862778386	6041	6262	10127
19621	L1FLnI_5q14.3r::chr5:86771825-86782100(-)	noncoding	-0.3456159480106249	4552	4947	10275
19622	L1FLnI_5q14.3s::chr5:86848163-86857339(-)	noncoding	-0.3457966117721595	5072	5194	9176
19623	L1FLnI_5q14.3t::chr5:87025233-87034445(-)	noncoding	-0.3403990211107163	4431	4676	9212
19624	L1FLnI_5q14.3u::chr5:87036553-87046652(-)	noncoding	-0.33335691293250946	8495	8833	10099
19625	L1FLnI_5q14.3v::chr5:87080923-87091065(+)	coding	0.6375020064512329	6056	6262	10142
19626	L1FLnI_5q14.3w::chr5:87198635-87207762(-)	noncoding	-0.33678485947144954	3781	4077	9127
19627	L1FLnI_5q14.3x::chr5:87211605-87221830(-)	noncoding	-0.31853427630732367	4721	5260	10225
19628	L1FLnI_5q14.3y::chr5:87468837-87479217(+)	noncoding	-0.3451477682868014	5665	5841	10380
19629	L1FLnI_5q14.3z::chr5:87918493-87928612(-)	noncoding	-0.3343337660353708	5997	6200	10119
19630	L1FLnI_5q14.3aa::chr5:87986992-87996792(+)	coding	0.6810412144338045	6471	7439	9800
19631	L1FLnI_5q14.3ba::chr5:88008956-88019122(-)	coding	0.6869137436614399	4683	5132	10166
19632	L1FLnI_5q14.3ca::chr5:88048832-88058845(+)	coding	0.712263613988299	6637	8748	10013
19633	L1FLnI_5q14.3da::chr5:88116439-88126087(+)	coding	0.6004401317076384	6340	6966	9648
19634	L1FLnI_5q14.3ea::chr5:88302255-88310934(+)	noncoding	-0.32352481924945786	4574	4789	8679
19635	L1FLnI_5q14.3fa::chr5:88582666-88593319(+)	noncoding	-0.34846637559579197	9511	9648	10653
19636	L1FLnI_5q14.3ga::chr5:88616954-88627100(-)	noncoding	-0.29496375035083977	6020	6361	10146
19637	L1FLnI_5q14.3ha::chr5:88793158-88802888(-)	noncoding	-0.29989117422847833	5683	6114	9730
19638	L1FLnI_5q14.3ia::chr5:89618049-89628183(+)	coding	0.66022068056045	7593	8366	10134
19639	L1FLnI_5q14.3ja::chr5:89629674-89639579(-)	coding	0.6607734725810197	7614	8384	9905
19640	L1FLnI_5q14.3ka::chr5:89673177-89681984(+)	noncoding	-0.3510374464832682	3636	3794	8807
19641	L1FLnI_5q14.3la::chr5:89740734-89751156(-)	noncoding	-0.322277708035854	6314	6613	10422
19642	L1FLnI_5q14.3ma::chr5:89773961-89784466(+)	noncoding	-0.28385989981335213	6244	6615	10505
19643	L1FLnI_5q14.3na::chr5:89775200-89784466(+)	noncoding	-0.28385989981335213	6244	6615	9266
19644	L1FLnI_5q14.3oa::chr5:89888855-89898655(+)	noncoding	-0.35657212356066315	5914	6087	9800
19645	L1FLnI_5q14.3pa::chr5:89996860-90006433(+)	noncoding	-0.35992764326539217	5560	5760	9573
19646	L1FLnI_5q14.3qa::chr5:90027671-90038163(+)	noncoding	-0.3072838443290822	5037	5483	10492
19647	L1FLnI_5q14.3ra::chr5:90039061-90049158(-)	coding	0.7188528848970952	6456	8156	10097
19648	L1FLnI_5q14.3sa::chr5:90069731-90079736(+)	coding	0.685435967972349	4373	5404	10005
19649	L1FLnI_5q14.3ta::chr5:90082479-90091418(+)	noncoding	-0.3512484559022432	7125	7250	8939
19650	L1FLnI_5q14.3ua::chr5:90143272-90153385(+)	noncoding	-0.31782691465120216	6037	6315	10113
19651	L1FLnI_5q14.3va::chr5:90188576-90197247(+)	noncoding	-0.32174156625632755	4444	4782	8671
19652	L1FLnI_5q14.3wa::chr5:90204837-90214868(+)	coding	0.7051988624159726	6631	8250	10031
19653	L1FLnI_5q14.3xa::chr5:90235326-90244865(+)	coding	0.6667260185100994	3949	4404	9539
19654	L1FLnI_5q14.3ya::chr5:90319694-90330823(-)	noncoding	-0.3128876674533534	6246	6608	11129
19655	L1FLnI_5q14.3za::chr5:90321166-90330823(-)	noncoding	-0.3128876674533534	4774	5136	9657
19656	L1FLnI_5q14.3ab::chr5:90575626-90585292(-)	coding	0.5871166278322086	18	137	9666
19657	L1FLnI_5q14.3bb::chr5:90662112-90672137(-)	coding	0.6835418726641427	5890	6579	10025
19658	L1FLnI_5q14.3cb::chr5:90734359-90743255(-)	noncoding	-0.32625463723371995	5252	5509	8896
19659	L1FLnI_5q14.3db::chr5:90791186-90801580(+)	noncoding	-0.3201103371951358	5596	5871	10394
19660	L1FLnI_5q14.3eb::chr5:90815915-90825942(-)	coding	0.7324143022200049	4386	5417	10027
19661	L1FLnI_5q14.3fb::chr5:90923132-90933158(-)	coding	0.6830487405335268	6814	8121	10026
19662	L1FLnI_5q14.3gb::chr5:90966241-90976366(+)	noncoding	-0.3110250774322112	6040	6291	10125
19663	L1FLnI_5q14.3hb::chr5:91551894-91562033(+)	coding	0.6808752850032445	6348	7172	10139
19664	L1FLnI_5q14.3ib::chr5:91746148-91755158(-)	noncoding	-0.3195620628722199	4266	4580	9010
19665	L1FLnI_5q14.3jb::chr5:92192975-92202995(-)	coding	0.6684230308876282	7485	8258	10020
19666	L1FLnI_5q14.3kb::chr5:92192979-92202995(-)	coding	0.6684230308876282	7485	8258	10016
19667	L1FLnI_5q14.3lb::chr5:92271935-92282002(+)	coding	0.6419166197780988	2550	3176	10067
19668	L1FLnI_5q14.3mb::chr5:92296470-92306485(-)	coding	0.7256195352287063	6226	8565	10015
19669	L1FLnI_5q14.3nb::chr5:92432386-92442446(+)	noncoding	-0.3076843713679548	6220	6639	10060
19670	L1FLnI_5q14.3ob::chr5:92433285-92442446(+)	noncoding	-0.3076843713679548	6220	6639	9161
19671	L1FLnI_5q14.3pb::chr5:92829208-92839258(-)	noncoding	-0.32466485074406504	5311	5520	10050
19672	L1FLnI_5q14.3qb::chr5:92829208-92838025(-)	noncoding	-0.32466485074406504	5311	5520	8817
19673	L1FLnI_5q15a::chr5:93166061-93176190(-)	coding	0.6495592863032897	6725	7219	10129
19674	L1FLnI_5q15b::chr5:93209647-93219676(+)	coding	0.7336767647991729	4382	8749	10029
19675	L1FLnI_5q15c::chr5:93257537-93267565(+)	coding	0.7231499840587994	4386	5417	10028
19676	L1FLnI_5q15d::chr5:93388993-93399028(-)	coding	0.650074872107901	5722	6366	10035
19677	L1FLnI_5q15e::chr5:93390363-93399028(-)	coding	0.650074872107901	4352	4996	8665
19678	L1FLnI_5q15f::chr5:93438577-93448705(+)	noncoding	-0.349465410613654	6782	7063	10128
19679	L1FLnI_5q15g::chr5:93519046-93529542(+)	noncoding	-0.3074201788388937	5726	6157	10496
19680	L1FLnI_5q15h::chr5:93686305-93696692(+)	noncoding	-0.30865945821979923	5602	5901	10387
19681	L1FLnI_5q15i::chr5:93751883-93761565(+)	noncoding	-0.319929674922215	5102	5779	9682
19682	L1FLnI_5q15j::chr5:93758024-93767699(+)	noncoding	-0.3071304861617832	4172	4669	9675
19683	L1FLnI_5q15k::chr5:94098615-94107580(+)	noncoding	-0.34868746377167437	178	528	8965
19684	L1FLnI_5q15l::chr5:94132329-94142083(-)	noncoding	-0.32492961106542484	5502	5870	9754
19685	L1FLnI_5q15m::chr5:94579554-94589669(+)	coding	0.6844300397539596	5611	6315	10115
19686	L1FLnI_5q15n::chr5:94654479-94664991(-)	noncoding	-0.30892936475110744	5139	5546	10512
19687	L1FLnI_5q15o::chr5:94951471-94961926(+)	noncoding	-0.32420264436689417	6452	6829	10455
19688	L1FLnI_5q15p::chr5:95026440-95036226(+)	noncoding	-0.3373781104559527	5628	5927	9786
19689	L1FLnI_5q15q::chr5:95166419-95175950(-)	coding	0.6231653614417367	4250	4690	9531
19690	L1FLnI_5q15r::chr5:95359533-95369993(-)	noncoding	-0.3035028404091892	5828	6265	10460
19691	L1FLnI_5q15s::chr5:96102702-96112749(-)	coding	0.682763877653515	6598	7302	10047
19692	L1FLnI_5q15t::chr5:96204817-96213644(-)	noncoding	-0.3693115025462015	1803	1949	8827
19693	L1FLnI_5q15u::chr5:96302966-96313406(-)	noncoding	-0.3445255216792483	6335	6484	10440
19694	L1FLnI_5q15v::chr5:96355501-96365294(-)	noncoding	-0.2797654743907674	4966	5691	9793
19695	L1FLnI_5q15w::chr5:96361337-96371472(-)	coding	0.6531655226814725	6514	7068	10135
19696	L1FLnI_5q15x::chr5:96545928-96555739(+)	noncoding	-0.31406158036416476	4718	5131	9811
19697	L1FLnI_5q15y::chr5:96551742-96561868(+)	noncoding	-0.29658376833698386	6041	6319	10126
19698	L1FLnI_5q15z::chr5:97152790-97163699(-)	noncoding	-0.33368062740802984	5703	5849	10909
19699	L1FLnI_5q15aa::chr5:97233759-97243922(-)	coding	0.6284584470776426	6366	6959	10163
19700	L1FLnI_5q15ba::chr5:97251257-97261396(+)	noncoding	-0.35211207053138915	8022	8222	10139
19701	L1FLnI_5q15ca::chr5:97267874-97277449(-)	noncoding	-0.3863976567122588	8651	8854	9575
19702	L1FLnI_5q15da::chr5:97301797-97310597(-)	noncoding	-0.3317767908511109	4557	4799	8800
19703	L1FLnI_5q15ea::chr5:97349446-97359872(-)	noncoding	-0.3434620927118811	9194	9478	10426
19704	L1FLnI_5q15fa::chr5:97513414-97523443(-)	coding	0.72225222058792	6219	8576	10029
19705	L1FLnI_5q15ga::chr5:97513427-97523443(-)	coding	0.72225222058792	6219	8576	10016
19706	L1FLnI_5q15ha::chr5:97617690-97627289(-)	noncoding	-0.34304353313402136	8575	8796	9599
19707	L1FLnI_5q15ia::chr5:97678770-97688340(-)	coding	0.7077574690492694	6129	7685	9570
19708	L1FLnI_5q15ja::chr5:97700011-97708982(-)	coding	0.6514277856584907	5282	5491	8971
19709	L1FLnI_5q15ka::chr5:97717294-97727395(-)	coding	0.7431783822949785	6663	8681	10101
19710	L1FLnI_5q15la::chr5:97766119-97776129(-)	coding	0.6704397165040974	5875	6501	10010
19711	L1FLnI_5q15ma::chr5:97809416-97819440(-)	coding	0.6813636972319566	4384	5415	10024
19712	L1FLnI_5q15na::chr5:97850925-97861689(+)	noncoding	-0.31813741986877064	5804	6142	10764
19713	L1FLnI_5q15oa::chr5:97896660-97906796(-)	coding	0.6488378927580642	6838	7326	10136
19714	L1FLnI_5q15pa::chr5:97987815-97997956(+)	coding	0.6633536907460633	6344	7081	10141
19715	L1FLnI_5q15qa::chr5:98019100-98029560(+)	coding	0.6600633865928816	7920	9149	10460
19716	L1FLnI_5q15ra::chr5:98109952-98120096(+)	coding	0.6836979729557551	4455	5132	10144
19717	L1FLnI_5q15sa::chr5:98117534-98128057(+)	noncoding	-0.35337834388221967	7220	7594	10523
19718	L1FLnI_5q15ta::chr5:98131978-98141474(+)	coding	0.7381514697095899	6101	7729	9496
19719	L1FLnI_5q15ua::chr5:98131978-98141493(+)	coding	0.7381514697095899	6101	7729	9515
19720	L1FLnI_5q15va::chr5:98176422-98186503(+)	noncoding	-0.3429931322789723	5988	6164	10081
19721	L1FLnI_5q15wa::chr5:98255323-98263896(-)	noncoding	-0.3414740624126573	5753	5953	8573
19722	L1FLnI_5q15xa::chr5:98339494-98349646(+)	coding	0.7133583822826648	4556	5545	10152
19723	L1FLnI_5q15ya::chr5:98543167-98553201(+)	coding	0.6986110366645579	6240	7850	10034
19724	L1FLnI_5q15za::chr5:98664800-98675309(+)	noncoding	-0.29724577279499	5680	5928	10509
19725	L1FLnI_5q15ab::chr5:98738592-98747941(+)	noncoding	-0.35033341660898953	5389	5577	9349
19726	L1FLnI_5q21.1a::chr5:99033815-99044270(+)	coding	0.6145652964892949	6405	6986	10455
19727	L1FLnI_5q21.1b::chr5:99033815-99044260(+)	coding	0.6145652964892949	6405	6986	10445
19728	L1FLnI_5q21.1c::chr5:99142678-99152858(+)	noncoding	-0.3089061827926364	6047	6412	10180
19729	L1FLnI_5q21.1d::chr5:99250398-99261035(-)	noncoding	-0.3219235948382161	6680	6847	10637
19730	L1FLnI_5q21.1e::chr5:99252063-99261035(-)	noncoding	-0.3219235948382161	5015	5182	8972
19731	L1FLnI_5q21.1f::chr5:99339117-99349264(-)	coding	0.7077626717788157	4508	5521	10147
19732	L1FLnI_5q21.1g::chr5:99557245-99567400(-)	coding	0.7096278091952501	4552	5526	10155
19733	L1FLnI_5q21.1h::chr5:99757443-99767731(-)	coding	0.6399288915376653	5780	6127	10288
19734	L1FLnI_5q21.1i::chr5:99852484-99862444(+)	coding	0.7362640890055656	4317	8684	9960
19735	L1FLnI_5q21.1j::chr5:100024603-100034820(+)	noncoding	-0.3571504370355154	235	363	10217
19736	L1FLnI_5q21.1k::chr5:100457606-100467795(-)	coding	0.6937701744436571	4513	4935	10189
19737	L1FLnI_5q21.1l::chr5:100554432-100563735(-)	coding	0.6599298102225986	3596	4054	9303
19738	L1FLnI_5q21.1m::chr5:100696407-100706298(+)	noncoding	-0.3220593948736623	6143	6394	9891
19739	L1FLnI_5q21.1n::chr5:100919633-100928831(-)	noncoding	-0.34364856085942674	3925	4254	9198
19740	L1FLnI_5q21.1o::chr5:100929590-100939728(-)	coding	0.6443195745221701	5995	6336	10138
19741	L1FLnI_5q21.1p::chr5:100995903-101004995(+)	noncoding	-0.37597788987245206	4521	4670	9092
19742	L1FLnI_5q21.1q::chr5:101055261-101064897(-)	coding	0.6985256416833179	5846	6916	9636
19743	L1FLnI_5q21.1r::chr5:101159357-101169497(+)	noncoding	-0.3536698439129744	6076	6192	10140
19744	L1FLnI_5q21.1s::chr5:101176632-101186647(+)	coding	0.6651664038289076	4327	4785	10015
19745	L1FLnI_5q21.1t::chr5:101438560-101448695(+)	coding	0.6702450017445012	6737	7297	10135
19746	L1FLnI_5q21.1u::chr5:101704078-101712916(-)	noncoding	-0.3605099738695591	5495	5770	8838
19747	L1FLnI_5q21.1v::chr5:101709770-101719905(-)	coding	0.6643852122759051	4413	5522	10135
19748	L1FLnI_5q21.1w::chr5:101936355-101947044(-)	noncoding	-0.3689842332436749	2472	2576	10689
19749	L1FLI_5q21.1::chr5:102130356-102138402(+)	coding	0.7513645234680075	3737	6313	8046
19750	L1FLnI_5q21.1x::chr5:102185985-102194935(+)	coding	0.7241325453666034	4331	5413	8950
19751	L1FLnI_5q21.1y::chr5:102347821-102357023(+)	coding	0.6770798889077645	7197	8357	9202
19752	L1FLnI_5q21.1z::chr5:102417344-102427569(+)	coding	0.6314156933842345	5537	6136	10225
19753	L1FLnI_5q21.1aa::chr5:102428225-102437334(-)	noncoding	-0.3353739295477868	4348	4479	9109
19754	L1FLnI_5q21.1ba::chr5:102667731-102677760(+)	coding	0.6973415362441573	5952	8252	10029
19755	L1FLnI_5q21.1ca::chr5:103043254-103053269(+)	coding	0.7188139351519005	4373	5401	10015
19756	L1FLnI_5q21.1da::chr5:103075307-103083940(-)	noncoding	-0.3244600546517882	4325	4558	8633
19757	L1FLnI_5q21.2a::chr5:104073864-104083881(-)	coding	0.6836718670292867	6634	7866	10017
19758	L1FLnI_5q21.2b::chr5:104409218-104418915(+)	noncoding	-0.335932152905133	5695	6003	9697
19759	L1FLnI_5q21.2c::chr5:104445877-104455906(-)	coding	0.684297323603434	6237	7307	10029
19760	L1FLI_5q21.2::chr5:104517586-104525632(+)	coding	0.7583549118395967	3736	6312	8046
19761	L1FLnI_5q21.2d::chr5:104714321-104723741(+)	coding	0.65828782717937	3778	4089	9420
19762	L1FLnI_5q21.2e::chr5:104715011-104723741(+)	coding	0.65828782717937	3088	3399	8730
19763	L1FLnI_5q21.2f::chr5:104797033-104806626(+)	noncoding	-0.37809114895424845	4110	4229	9593
19764	L1FLnI_5q21.2g::chr5:105086634-105098105(+)	noncoding	-0.3080743011760356	6336	6605	11471
19765	L1FLnI_5q21.3a::chr5:105194999-105204452(+)	coding	0.6312291615625016	5675	6268	9453
19766	L1FLnI_5q21.3b::chr5:105194999-105204442(+)	coding	0.6312291615625016	5675	6268	9443
19767	L1FLnI_5q21.3c::chr5:105512738-105522774(-)	coding	0.6771131423818364	4335	5177	10036
19768	L1FLnI_5q21.3d::chr5:105603078-105612208(+)	noncoding	-0.37616262296958747	3566	3658	9130
19769	L1FLnI_5q21.3e::chr5:105717213-105726278(+)	noncoding	-0.3552918556409962	3725	3859	9065
19770	L1FLnI_5q21.3f::chr5:106424884-106434881(-)	coding	0.7341579812836958	6206	8485	9997
19771	L1FLnI_5q21.3g::chr5:106622307-106632311(-)	coding	0.6460154592236471	5870	6088	10004
19772	L1FLnI_5q21.3h::chr5:106622320-106632311(-)	coding	0.6460154592236471	5857	6075	9991
19773	L1FLnI_5q21.3i::chr5:106713368-106723388(-)	coding	0.6948491011403788	6635	8254	10020
19774	L1FLnI_5q21.3j::chr5:106726529-106736818(+)	noncoding	-0.30841591753557973	6050	6337	10289
19775	L1FLnI_5q21.3k::chr5:106770482-106780367(-)	coding	0.6940589775551824	6096	7550	9885
19776	L1FLnI_5q21.3l::chr5:106898494-106908688(-)	coding	0.7163417767600817	4519	5250	10194
19777	L1FLnI_5q21.3m::chr5:106993825-107003785(-)	coding	0.6706263551289162	5565	5993	9960
19778	L1FLnI_5q21.3n::chr5:107153987-107164356(+)	noncoding	-0.30284714703271565	6180	6500	10369
19779	L1FLnI_5q21.3o::chr5:107155237-107164375(+)	noncoding	-0.30284714703271565	6199	6519	9138
19780	L1FLnI_5q21.3p::chr5:108206833-108217251(-)	noncoding	-0.3003435659104752	6205	6573	10418
19781	L1FLnI_5q21.3q::chr5:108274405-108285200(+)	coding	0.6801057848702297	5749	6504	10795
19782	L1FLnI_5q21.3r::chr5:108422407-108432742(-)	noncoding	-0.3451408797217449	6284	6502	10335
19783	L1FLnI_5q21.3s::chr5:108422407-108431550(-)	noncoding	-0.3451408797217449	6284	6502	9143
19784	L1FLnI_5q21.3t::chr5:108487921-108497059(+)	noncoding	-0.30431518401872404	3523	3891	9138
19785	L1FLnI_5q21.3u::chr5:109208019-109218155(-)	coding	0.645729722007035	4510	5001	10136
19786	L1FLI_5q21.3::chr5:109258387-109266432(+)	coding	0.7557120398360786	3736	6312	8045
19787	L1FLnI_5q21.3v::chr5:109285719-109296132(+)	noncoding	-0.32009770706329	6091	6618	10413
19788	L1FLnI_5q21.3w::chr5:109285719-109296133(+)	noncoding	-0.32009770706329	6092	6619	10414
19789	L1FLnI_5q21.3x::chr5:109441122-109451143(-)	coding	0.683476770840296	4557	5417	10021
19790	L1FLnI_5q21.3y::chr5:109453758-109463890(+)	coding	0.6921141388512109	6698	7549	10132
19791	L1FLnI_5q21.3z::chr5:109535305-109544634(+)	coding	0.6190524346445792	5582	6118	9329
19792	L1FLnI_5q21.3aa::chr5:109621295-109630645(-)	coding	0.6615700725215583	5744	6580	9350
19793	L1FLnI_5q21.3ba::chr5:109631442-109640228(+)	noncoding	-0.3660889358174436	5800	5943	8786
19794	L1FLnI_5q21.3ca::chr5:110067709-110076898(-)	noncoding	-0.3488352307141881	5125	5376	9189
19795	L1FLnI_5q21.3da::chr5:110117017-110125710(-)	noncoding	-0.376491448482708	5206	5388	8693
19796	L1FLnI_5q22.1a::chr5:110223471-110232748(+)	noncoding	-0.33529247427531805	4626	5024	9277
19797	L1FLnI_5q22.1b::chr5:110278138-110288296(-)	coding	0.6780125183905987	7622	8686	10158
19798	L1FLnI_5q22.1c::chr5:110278166-110288296(-)	coding	0.6780125183905987	7622	8686	10130
19799	L1FLnI_5q22.1d::chr5:110300134-110311818(-)	noncoding	-0.33832781602223294	6887	7066	11684
19800	L1FLnI_5q22.1e::chr5:110688816-110698950(+)	coding	0.6829264514813211	4459	5058	10134
19801	L1FLnI_5q22.1f::chr5:110886566-110896387(-)	noncoding	-0.2753806782383361	7465	7773	9821
19802	L1FLnI_5q22.1g::chr5:110930488-110940619(+)	coding	0.6336875147733723	7016	7984	10131
19803	L1FLnI_5q22.1h::chr5:110982242-110992243(+)	coding	0.6756719428267881	4545	4991	10001
19804	L1FLnI_5q22.1i::chr5:111026237-111036354(+)	coding	0.6581269579002569	4502	5146	10117
19805	L1FLnI_5q22.1j::chr5:111084381-111094408(-)	coding	0.7422517558998036	6234	8750	10027
19806	L1FLI_5q22.1::chr5:111301231-111309277(+)	coding	0.752387849094825	3737	6313	8046
19807	L1FLnI_5q22.1k::chr5:111555935-111564892(-)	noncoding	-0.38326880374971284	6196	6285	8957
19808	L1FLnI_5q22.1l::chr5:111565090-111573707(-)	coding	0.6999634321200461	6116	7483	8617
19809	L1FLnI_5q22.1m::chr5:111575014-111584344(-)	coding	0.691896545130398	6792	8057	9330
19810	L1FLnI_5q22.1n::chr5:111710697-111719356(-)	noncoding	-0.3260298990677225	5696	5968	8659
19811	L1FLnI_5q22.1o::chr5:111877340-111887482(+)	coding	0.7122237587720714	6355	7992	10142
19812	L1FLnI_5q22.1p::chr5:111985505-111995616(-)	coding	0.6810546113829428	6697	7728	10111
19813	L1FLnI_5q22.2a::chr5:112386582-112396757(+)	coding	0.6435663535093565	6104	6943	10175
19814	L1FLnI_5q22.2b::chr5:112432210-112442647(+)	coding	0.6442326968670911	6271	6498	10437
19815	L1FLnI_5q22.2c::chr5:112460246-112470382(-)	coding	0.6766896954080763	7596	8369	10136
19816	L1FLnI_5q22.2d::chr5:112499797-112510122(+)	noncoding	-0.3202085435322495	7025	7294	10325
19817	L1FLnI_5q22.2e::chr5:112517983-112527402(-)	noncoding	-0.3421112790623786	3367	3471	9419
19818	L1FLnI_5q22.2f::chr5:112535170-112545603(+)	coding	0.6342301494727942	4986	5243	10433
19819	L1FLnI_5q22.2g::chr5:112582540-112591043(+)	coding	0.6485002468563106	6644	7327	8503
19820	L1FLnI_5q22.2h::chr5:112672995-112683131(-)	noncoding	-0.32146415263811856	4417	4809	10136
19821	L1FLnI_5q22.2i::chr5:113072652-113081325(+)	noncoding	-0.2717188950592766	5915	6469	8673
